Quote Date,Solicitation #,Quote #,UPC Code,NSN,MFR NAME,MFR Address,City,State / Province,Country,Zip Code,"Product Type D - Domestic End Products | Q - Qualifying Country End Products | NQ - Non-Qualifying Country End Products | O - Other Foreign End Products | N - Free Trade Agreement Country End Products | C - Canadian End Products | DE - Designated Country End Product | ND - Non-Designated Country End Products",MFR Part Number,MFR Cage Code,SKU,Product Title,Product Description,*Quantity,Unit of Measure,WeightUnit,Vendor Wholesale Unit Price,Vendor Wholesale Total Price,Vendor Wholesale FAT UNIT PRICE,Total FAT COGS,Sub - Total FAT Contract Price,Total Quoted Unit Price,Sub - Total Contract Price,Grand Total Contract Price,Contract Profit
2/23/22 0:00,SPE7L122U0606,SR - ABSOLUTE AIRCRAFT SUPPLY,N/A,1005-01-112-8559,ABSOLUTE AIRCRAFT SUPPLY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,12292544,6VTA5,1005011128559,GUARD; TRAVERSE,GUARD; TRAVERSE,15,EACH,10,"4,399.00","65,985.00",0,0,0,"4,520.85","67,812.75","67,812.75","1,827.75"
2/23/22 0:00,SPE7L322T084P,SR - ABSOLUTE AIRCRAFT SUPPLY,N/A,5340-00-451-4645 ,ABSOLUTE AIRCRAFT SUPPLY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,2584779,6VTA5,5340004514645,BRACKET; MOUNTING,BRACKET; MOUNTING,9,EACH,10,"1,089.00","9,801.00",0,0,0,"1,119.17","10,072.53","10,072.53",271.53
2/15/22 0:00,SPE7L322U2665,KLH - Joan Sallese <jsallese@GreeneRubber.com>,N/A,5331-00-514-6133,PARKER-HANNIFIN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,BACP11J234,2697,5331005146133,O-RING,O-RING,280,EACH,1 Pound,4.95,"1,386.00",0,0,0,5.58,"1,562.40","1,562.40",176.4
2/15/22 0:00,SPE7L322T115V,KLH - Joan Sallese <jsallese@GreeneRubber.com>,N/A,5330-01-510-2482,PARKER-HANNIFIN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,4506A3697,30781,5330015102482,PACKING;PREFORMED,PACKING;PREFORMED,15,EACH,1 Pound,"7,656.25","114,843.75",0,0,0,"8,098.02","121,470.30","121,470.30","6,626.55"
2/25/22 0:00,SPE4A622T823E,KLH - Joan Sallese <jsallese@GreeneRubber.com>,N/A,5330-01-165-1336,PARKER-HANNIFIN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,16079LDS H1/L5,48482,5330011651336,SEAL;PLAIN,SEAL;PLAIN,11,EACH,1 Pound,75,825,0,0,0,84.58,930.38,930.38,105.38
2/25/22 0:00,SPE4A622T880J,KLH - Joan Sallese <jsallese@GreeneRubber.com>,N/A,5330-01-377-5461,PARKER-HANNIFIN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,3087083,83259,5330013775461,GASKET,GASKET,269,EACH,1 Pound,19.38,"5,213.22",0,0,0,21.27,"5,721.63","5,721.63",508.41
1/31/22 0:00,SPE8E522T1602,KH - ORS - 20373465-00,N/A,4240-01-361-4042,CUSTOM LEATHERCRAFT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,5000L,5Y815,4240013614042,SUPPORT;BACK;LIFT,SUPPORT;BACK;LIFT,355,EACH,0.5 Pounds,16.15,"5,733.25",0,0,0,17.4,"6,177.00","6,177.00",443.75
2/28/22 0:00,SPE4A722T9075,SR ZORO - 309533,N/A,4235-01-415-9192,3M COMPANY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,7100003876,76381,4235014159192,PAD; ABSORBENT,PAD; ABSORBENT,123,BOX [100 EACH PER BOX],3,111.58,"13,724.34",0,0,0,114.67,"14,104.41","14,104.41",380.07
2/28/22 0:00,SPE7M422T5561,SR ZORO - 309534,N/A,4730-01-684-7671,DIXION VALVE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,2030-AA-AL,72661,4730016847671,REDUCER; PIPE,REDUCER; PIPE,50,SPOOL,5,37.62,"1,881.00",0,0,0,39.04,"1,952.00","1,952.00",71
2/28/22 0:00,SPE7M122U0511,SR - GALCO AL31938,N/A,6625-00-951-4472,FLUKE CORP,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,RS-3 PRO,89536,6625009514472,MULTIMETER,MULTIMETER,16,EACH,5,206,"3,296.00",0,0,0,228.19,"3,651.04","3,651.04",355.04
2/28/22 0:00,SPE2DS22T4225,SR - MEDICAL WORLD,N/A,6515-01-523-7243,WELCH ALLYN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,DS44-11CV,05CJ3,6515015237243,SPHYGMOMANOMETER,SPHYGMOMANOMETER,1,EACH,2,113.7,113.7,0,0,0,165.74,165.74,165.74,52.04
2/28/22 0:00,SPE4A622U0648,SR - INCORA,N/A,5306-01-229-5552,INCORA/WESCO AIRCRAFT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,NAS6703U6,1V757,5306012295552,BOLT; SHEAR,BOLT; SHEAR,717,EACH,1,0.8,573.6,0,0,0,2.81,"2,014.77","2,014.77","1,441.17"
2/28/22 0:00,SPE4A622T877N,SR - USR 6020503,N/A,5330-01-348-5481,PARKER-HANNIFIN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,19-09-L464-1285,18565,5330013485481,GASKET,GASKET,70,EACH,5,251.16,"17,581.20",0,0,0,263.72,"18,460.40","18,460.40",879.2
2/28/22 0:00,SPE7L322T106S,SR - USR 6020520,N/A,5330-01-479-8642,PARKER-HANNIFIN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,40-20-1010-1298,18565,5330014798642,GASKET,GASKET,9,EACH,5,477.25,"4,295.25",0,0,0,504.79,"4,543.11","4,543.11",247.86
2/28/22 0:00,SPE7L422T2943,SR - BETA ENGINEERING INC,N/A,1005-01-365-8871,BETA ENGINEERING,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,12599984,33436,1005013658871,ROTOR; GUN,ROTOR; GUN,11,EACH,5,"1,389.00","15,279.00","4,500.00",0,0,"1,663.61","18,299.71","18,299.71","3,020.71"
2/28/22 0:00,SPE7L522T2360,SR - ESSEX INDUSTRIES,N/A,2910-01-242-5196,ESSEX INDUSTRIES,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,50C-0010-2,19062,2910012425196,FILTER; FLUID,FILTER; FLUID,14,EACH,2,933.73,"13,072.22",0,0,0,952.4,"13,333.60","13,333.60",261.38
3/1/22 0:00,SPE4A722T8311,SR - ZORO 309430,N/A,5940-01-407-5628,THOMAS AND BETTS,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,54283SP,15189,5940014075628,TERMINAL; LUG,TERMINAL; LUG,221,EACH,2,106.8,"23,602.80",0,0,0,108.94,"24,075.74","24,075.74",472.94
3/1/22 0:00,SPE7L222T1569,SR - OTC TOOLS ,N/A,2530-01-495-0354,OTC TOOLS,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,J-42553,25341,2530014950354,BRAKE CALIPER,BRAKE CALIPER,9,EACH,5,157.8,"1,420.20",0,0,0,173.22,"1,558.98","1,558.98",138.78
3/1/22 0:00,SPE7L522T2266,SR - ZORO 309728,N/A,3030-01-260-8321,GATES CORP,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,3VX710,24161,3030012608321,BELT; V,BELT; V,113,EACH,3,14.51,"1,639.63",0,0,0,15.61,"1,763.93","1,763.93",124.3
3/1/22 0:00,SPE7M522T022R,SR - ZORO 309734,N/A,6665-12-400-0688,DRAEGER SAFETY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,6809190,C5810,6665124000688,PROBE; GAS,PROBE; GAS,22,EACH,5,"1,979.46","43,548.12",0,0,0,"2,021.23","44,467.06","44,467.06",918.94
3/1/22 0:00,SPE7M522T023C,SR - ZORO 309735,N/A,6665-12-363-7255,DRAEGER SAFETY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,6810295,C5810,6665123637255,PROBE; GAS,PROBE; GAS,5,EACH,3,794.19,"3,970.95",0,0,0,835.65,"4,178.25","4,178.25",207.3
3/1/22 0:00,SPE2DS22T4675,SR - ZORO 309736,N/A,6515-01-422-5282,ANSELL,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,92-600L,18957,6515014225282,GLOVES,GLOVES,4,BOX [100 EACH],2,37.31,149.24,0,0,0,50.66,202.64,202.64,53.4
3/1/22 0:00,SPE7M522T022Q,SR - ZORO 309741,N/A,6665-15-168-1691,DRAEGER SAFETY ,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,6809155,53833,6665151681691,SENSOR EC,SENSOR EC,20,EACH,5,906.5,"18,130.00",0,0,0,929.62,"18,592.40","18,592.40",462.4
3/1/22 0:00,SPE7MC22T7724,SR - ZORO 309754,N/A,4820-01-064-7913,VICTOR EQUIPMENT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,0781-5230,63026,4820010647913,COMPRESSED; GAS,COMPRESSED; GAS,28,EACH,5,529.88,"14,836.64",0,0,0,541.06,"15,149.68","15,149.68",313.04
3/1/22 0:00,SPE7L222T1447,SR - ZORO 309756,N/A,4910-01-199-4969,REELCRAFT INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,4420-OLP,52173,4910011994969,REEL AND HOSE,REEL AND HOSE,34,EACH,5,268.63,"9,133.42",0,0,0,277.09,"9,421.06","9,421.06",287.64
3/1/22 0:00,SPE2DS22T4659,SR - MEDICAL WORLD,N/A,6515-01-627-4328,WELCH ALLYN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,715006,05CJ3,6515016274328,ADAPTER; ELECTRODE,ADAPTER; ELECTRODE,38,PACKAGE [10 EACH PER PACK],0.15 KG,53.98,"2,051.24",0,0,0,60.75,"2,308.50","2,308.50",257.26
3/1/22 0:00,SPE2DS22T4632,SR - MEDICAL WORLD,N/A,6515-01-564-8377,WELCH ALLYN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,97200-MPC,05CJ3,6515015648377,OTOSCOPE,OTOSCOPE,1,SET,3.0 KG,"1,326.50","1,326.50",0,0,0,"1,469.36","1,469.36","1,469.36",142.86
3/1/22 0:00,SPE7L122T014B,SR - AGONOW 35548,N/A,5340-01-119-3981,MASTER LOCK,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,175LH,38797,5340011193981,PADLOCK,PADLOCK,15;120.00,EACH,2,15.79,"238,744.80",0,0,0,15.97,"241,466.40","241,466.40","2,721.60"
3/2/22 0:00,SPE7L122U0684,SR - ZORO 309929,N/A,6130-01-523-0463,STREAMLIGHT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,90400,56654,6130015230463,FLASHLIGHT,FLASHLIGHT,90,EACH,3,335.9,"30,231.00",0,0,0,341.85,"30,766.50","30,766.50",535.5
3/2/22 0:00,SPE7M422T5636,SR - ZORO 309942,N/A,4720-00-086-1187,ESAB GROUP,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,40V76,96073,4720000861187,HOSE; ASSEMBLY,HOSE; ASSEMBLY,21,EACH,5,36.55,767.55,0,0,0,42.31,888.51,888.51,120.96
3/2/22 0:00,SPE8E522T1844,SR - ZORO 309963,N/A,3431-01-628-7111,BERNARD,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,10012,0LN68,3431016287111,NOZZLE; WELDING,NOZZLE; WELDING,5,EACH,2,6.49,32.45,0,0,0,9.46,47.3,47.3,14.85
3/2/22 0:00,SPE7L522T2599,SR - ZORO 309965,N/A,3030-01-187-2098,CONTITECH USA INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,17521 SET 2,04NP0,3030011872098,BELTS,BELTS,60,EACH,3,22.64,"1,358.40",0,0,0,52.25,"3,135.00","3,135.00","1,776.60"
3/2/22 0:00,SPE7MC22T8749,SR - ZORO 309972,N/A,4940-01-672-9690,3M COMPANY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,16615,76381,4940016729690,NOZZLE; SPRAY,NOZZLE; SPRAY,171,BOX,2,29.52,"5,047.92",0,0,0,31.22,"5,338.62","5,338.62",290.7
3/2/22 0:00,SPE2DS22T4734,SR - TONI SARBACH R3 SAFETY,N/A,6540-01-395-1575,HONEY WELL,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,S135C,39SU9,6540013951575,GLASSES,GLASSES,35,EACH,5,6.76,236.6,0,0,0,7.96,278.6,278.6,42
3/4/22 0:00,SPE7MC22T8752,SR - ZORO 310083,N/A,4820-01-646-9339,VICTOR EQUIPMENT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,0781-3641,63026,4820016469339,REGULATOR; COMPRESSED,REGULATOR; COMPRESSED,20,EACH,5,129.99,"2,599.80",0,0,0,136.19,"2,723.80","2,723.80",124
3/4/22 0:00,SPE2DS22T4828,SR - MEDICAL WORLD,N/A,6515-01-664-4513,WELCH ALLYN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,05031-750,05CJ3,6515016644513,COVER; ELECTRONIC,COVER; ELECTRONIC,1,PACKAGE [25 EACH PER PACK],7.48 KG,275.1,275.1,0,0,0,345.99,345.99,345.99,70.89
3/4/22 0:00,SPE2DS22T4783,SR -MEDICAL WORLD,N/A,6515-01-686-0728,WELCH ALLYN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,74CT-B,05CJ3,6515016860728,MONITOR; PATIENT,MONITOR; PATIENT,1,EACH,3.25KG,"3,355.80","3,355.80",0,0,0,"3,482.31","3,482.31","3,482.31",126.51
3/4/22 0:00,SPE2DS22T4784,SR - MEDICAL WORLD,N/A,6515-01-686-3598,WELCH ALLYN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,67NXTX-B,05CJ3,6515016863598,MONITOR; PATIENT,MONITOR; PATIENT,1,EACH,6.95 KG,"4,101.30","4,101.30",0,0,0,"4,337.95","4,337.95","4,337.95",236.65
3/4/22 0:00,SPE7M422T5838,SR - AGONOW 35692,N/A,4820-00-171-9819,VICTOR EQUIPMENT CO,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,0781-3600,63026,4820001719819,VALVE,VALVE,23,EACH,5,191.99,"4,415.77",0,0,0,197.31,"4,538.13","4,538.13",122.36
3/4/22 0:00,SPE7L522T2669,SR - ZORO 310432,N/A,3030-01-137-4624,BANDO,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,7M1120,51395,3030011374624,BELTS,BELTS,171,EACH,5,33.22,"5,680.62",0,0,0,35.14,"6,008.94","6,008.94",328.32
3/4/22 0:00,SPE8E622T1513,SR - AGONOW 35693,N/A,4240-01-479-1597,3M COMPANY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,6900DIN,76381,4240014791597,RESPIRATOR,RESPIRATOR,56,PACKAGE [4 EACH PER PACK],3,179.08,"10,028.48",0,0,0,717.3,"40,168.80","40,168.80","30,140.32"
3/4/22 0:00,SPE8EE22T0913,SR - ORS NASCO 20384658-00,N/A,4930-01-151-4578,LINCOLN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,877,1PL57,4930011514578,METERING GUN,METERING GUN,9,EACH,5,386.36,"3,477.24",0,0,0,400.93,"3,608.37","3,608.37",131.13
3/4/22 0:00,SPE7L322U2752,SR - RI-DEL MFG INC.,N/A,2540-00-409-8891,RI-DEL MFG INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,MS53053-1,7X395,2540004098891,BRACKET; ENGINE,BRACKET; ENGINE,135,EACH,20,219,"29,565.00",0,0,0,222.88,"30,088.80","30,088.80",523.8
3/7/22 0:00,SPE4A722T9160,SR - PRECI MANUFACTURING INC,N/A,1650-01-073-1107,PRECI MANUFACTURING INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,581C5,66841,1650010731107,CYLINDER; BLOCK,CYLINDER; BLOCK,195,EACH,20,132.4,"25,818.00",0,0,0,136.37,"26,592.15","26,592.15",774.15
3/7/22 0:00,SPE7L122T9979,SR - GREENE RUBBER QUOTE 294308,N/A,5331-01-040-0298,PARKER-HANNIFIN,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,2502774-28,2697,5331010400298,O-RING,O-RING,1;185.00,EACH,0.02 OUNCES,0.4,474,"1,500.00",0,0,1.6,"1,896.00","1,896.00","1,422.00"
3/7/22 0:00,SPE4A622U0814,SR - INCORA/WESCO BERENICE,N/A,5305-01-482-2250,INCORA/WESCO AIRCRAFT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,NAS7203A5,1V757,5305014822250,SCREW CLOSE,SCREW; CLOSE,975,EACH,0.05 POUNDS,2.9,"2,827.50",0,0,0,4.68,"4,563.00","4,563.00","1,735.50"
3/8/22 0:00,SPE2DS22T4851,SR - AGONOW QUOTE 35745,N/A,6515-01-689-3293,3M COMPANY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,9205+,76381,6515016893293,MASK; RESPIRATOR,MASK; RESPIRATOR,50,CASE [440 EACH PER CASE],1,18.05,902.5,0,0,0,298.87,"14,943.50","14,943.50","14,041.00"
3/8/22 0:00,SPE2DH22T1965,SR - GLOBAL INDUSTRIAL 6446972,N/A,6625-01-506-1007,GHC SPECIALITY BRANDS,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,2050-01,6M644,6625015061007,TUBE; SMOKE,TUBE; SMOKE,4,PACK [6 EACH PER PACK],5,32.36,129.44,0,0,0,113.51,454.04,454.04,324.6
3/8/22 0:00,SPE7M122T055L,SR - ZORO 310827,N/A,4330-01-184-4610,3M PURIFICATION,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,AP117,15472,4330011844610,FILTER; ELEMENT,FILTER; ELEMENT,222,EACH,2,115.57,"25,656.54",0,0,0,122.24,"27,137.28","27,137.28","1,480.74"
3/8/22 0:00,SPE8E522T1807,SR - MALLORY SAFETY & SUPPLY,N/A,4240-01-512-1270,MOLDEX,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,EZ 22,0FA00,4240015121270,MASK; FILTER,MASK; FILTER,308,BOX [200 PER BOX],3,232,"71,456.00",0,0,0,240.75,"74,151.00","74,151.00","2,695.00"
3/8/22 0:00,SPE8E522T1842,SR - ORS NASCO 20395135-00,N/A,3431-01-628-6828,BERNARD WELDING,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,N-3414C,0LN68,3431016286828,NOZZLE; WELDING,NOZZLE; WELDING,5,EACH,5,15.06,75.3,0,0,0,23.46,117.3,117.3,42
3/9/22 0:00,SPE8E922Q0283,SR - ZORO QUOTE 311017,N/A,4240-01-436-8838,ANSELL,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,37-175,1U6C8,4240014368838,NITRLE GLOVES,NITRILE GLOVES,8;633.00,PAIR,2,2.84,"24,517.72",0,0,0,3,"25,899.00","25,899.00","1,381.28"
3/9/22 0:00,SPE4A622T976B,SR - ZORO 311027,N/A,5315-01-587-4784,PDI GROUND SUPPORT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,4804-2,0W357,5315015874784,PIN; COTTER,PIN; COTTER,20,EACH,1,22.37,447.4,0,0,0,98.6,"1,972.00","1,972.00","1,524.60"
3/9/22 0:00,SPE2DP22T1151,SR - CONCORDANCE HEALTHCARE,N/A,6505-00-961-7486,AKORN INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,NDC17478-0060-12,55751,6505009617486,ARTIFICAL TEARS,ARTIFICAL TEARS,15,BOTTLE OF 15ML,1,9.67,145.05,0,0,0,11.78,176.7,176.7,31.65
3/14/22 0:00,SPE8E722T1589,SR - GLOBAL INDUSTRIAL 6449693,N/A,6230-01-618-0929,STREAMLIGHT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,90512-S,56654,6230016180929,FLASHLIGHT,FLASHLIGHT,27,EACH,18 OUNCES,154.89,"4,182.03",0,0,0,173.12,"4,674.24","4,674.24",492.21
3/14/22 0:00,SPE4A522T8122,SR - FLORIDA SEAL & RUBBER,N/A,5330-00-585-0224,HANNIFIN-PARKER,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,42157,83259,5330005850224,GASKET,GASKET,184,EACH,0.1,45.78,"8,423.52",0,0,0,47.05,"8,657.20","8,657.20",233.68
3/14/22 0:00,SPE7MC22T8781,SR - LISTER CHAIN & FORGE,N/A,2040-00-190-6909,LISTER CHAIN & FORGE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,S2605-860000,0FXJ9,2040001906909,STOPPER ASSEMBLY,STOPPER ASSEMBLY,1,ASSEMBLY,100,"59,983.00","59,983.00",0,0,0,"63,444.02","63,444.02","63,444.02","3,461.02"
3/14/22 0:00,SPE7M222T2096,SR - R3SAFETY,N/A,4240-01-607-0395,ADVANCED SAFETY EQUIPMENT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,21215,1TAJ4,4240016070395,LANYARD; SAFETY,LANYARD; SAFETY,30,EACH,10,152.87,"4,586.10",0,0,0,207.55,"6,226.50","6,226.50","1,640.40"
3/14/22 0:00,SPE7M522T026Y,SR - QUOTE 670644 1 SOURCE ELECTRONIC COMP,N/A,5925-01-044-4439,SQUARE D,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,FA-36070,88434,5925010444439,CIRCUIT BREAKER,CIRCUIT BREAKER,4,EACH,0.5,852,"3,408.00",0,0,0,875.6,"3,502.40","3,502.40",94.4
3/14/22 0:00,SPE8E722T1619,SR - ZORO 311765,N/A,6230-01-616-8786,STREAMLIGHT INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,69140,56654,6230016168786,FLASHLIGHT,FLASHLIGHT,31,EACH,18 OUNCES,113.24,"3,510.44",0,0,0,117.51,"3,642.81","3,642.81",132.37
3/14/22 0:00,SPE8E722T1702,SR - ZORO 311767,N/A,6230-01-500-6225,STREAMLIGHT INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,85400,56654,6230015006225,FLASHLIGHT,FLASHLIGHT,289,EACH,1,68.88,"19,906.32",0,0,0,70.79,"20,458.31","20,458.31",551.99
3/14/22 0:00,SPE8E722T1698,SR - ZORO 311769,N/A,6230-01-413-5270,STREAMLIGHT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,75713,56654,6230014135270,FLASHLIGHT,FLASHLIGHT,150,EACH,1,132.41,"19,861.50",0,0,0,136.08,"20,412.00","20,412.00",550.5
3/14/22 0:00,SPE7M822T2489,SR - AMS ALLTRONICS INC,N/A,5930-00-970-4092,SQUARE D,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,D322N,7442,5930009704092,SWITCH; BOX,SWITCH; BOX,7,EACH,1,248,"1,736.00",0,0,0,254.87,"1,784.09","1,784.09",48.09
3/14/22 0:00,SPE8E622Q0181,SR - GLOBAL INDUSTRIAL 109402167,N/A,4220-01-171-3139,DRAEGER INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,T12930,6L622,4220011713139,BAG; BREATHING,BAG; BREATHING,70,EACH,6600 POUNDS,381.25,"26,687.50",0,0,0,799.75,"55,982.50","55,982.50","29,295.00"
3/15/22 0:00,SPE8E622T1513,SR - R3 SAFETY ,N/A,4240-01-479-1597,3M COMPANY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,6900DIN,76381,4240014791597,RESPIRATOR; AIR FILT,RESPIRATOR; AIR FILT,56,PACKAGE [4 EACH PER PACK],1,186.08,"10,420.48",0,0,0,717.84,"40,199.04","40,199.04","29,778.56"
3/15/22 0:00,SPE8E522T1921,SR - JPW ,N/A,3220-01-564-8301,JPW INDUSTRIES INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,JSG-6DC,3ZFY8,3220015648301,SANDER; DISK,SANDER; DISK,5,EACH,85 POUNDS,"1,375.99","6,879.95",0,0,0,"1,482.90","7,414.50","7,414.50",534.55
3/16/22 0:00,SPE7M022T4585,SR - ABSOLUTE AIRCRAFT SUPPLY,N/A,4730-01-086-3108,US ARMY TANK AUTOMOTIVE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,12269184,6VTA5,4730010863108,ELBOW; FLANGE,ELBOW; FLANGE,17,EACH,5,657,"11,169.00",0,0,0,675.2,"11,478.40","11,478.40",309.4
3/16/22 0:00,SPE7L322T204Z,SR - ABSOLUTE AIRCRAFT SUPPLY,N/A,1015-01-579-1962  ,US ARMY TANK AUTOMOTIVE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,12521800,6VTA5,1015015791962,GUN SHIELD,GUN SHIELD,2,EACH,5,"48,000.00","96,000.00",0,0,0,"48,849.60","97,699.20","97,699.20","1,699.20"
